0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,bm,bpm,timestamp-diff
EXT-HOS.008-0,EXT-HOS.008-0,EXT-HOS.008-0,EXT-HOS.008-0,EXT-HOS.008-0,EXT-HOS.008-0,EXT-HOS.008-0,EXT-HOS.008-0,EXT-HOS.008-0,EXT-HOS.008-0,EXT-HOS.008-0,EXT-HOS.008-0,EXT-HOS.008-0,EXT-HOS.008-0,EXT-HOS.008-0,EXT-HOS.008-0,EXT-HOS.008-0,EXT-HOS.008-0,EXT-HOS.008-0,EXT-HOS.008-0,EXT-HOS.008-0,EXT-HOS.008-0,EXT-HOS.008-0,EXT-HOS.008-0,EXT-HOS.008-0,EXT-HOS.008-0,EXT-HOS.008-0,EXT-HOS.008-0,EXT-HOS.008-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b7321,b38812,8 days 20:18:00
EXT-HOS.008-0,EXT-HOS.008-0,EXT-HOS.008-0,EXT-HOS.008-0,EXT-HOS.008-0,EXT-HOS.008-0,EXT-HOS.008-0,EXT-HOS.008-0,EXT-HOS.008-0,EXT-HOS.008-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b7321,b5041,8 days 20:23:00
EXT-HOS.008-0,EXT-HOS.008-0,EXT-HOS.008-0,EXT-HOS.008-0,EXT-HOS.008-0,EXT-HOS.008-0,EXT-HOS.008-0,EXT-HOS.008-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b7321,b5040,8 days 20:24:00
EXT-HOS.008-0,EXT-HOS.008-0,EXT-HOS.008-0,EXT-HOS.008-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b7321,b38749,8 days 20:25:00
EXT-HOS.008-0,EXT-HOS.008-0,EXT-HOS.008-0,EXT-HOS.008-0,EXT-HOS.008-0,EXT-HOS.008-0,EXT-HOS.008-0,EXT-HOS.008-0,EXT-HOS.008-0,EXT-HOS.008-0,EXT-HOS.008-0,EXT-HOS.008-0,EXT-HOS.008-0,EXT-HOS.008-0,EXT-HOS.008-0,EXT-HOS.008-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b45096,
EXT-HOS.008-0,EXT-HOS.008-0,EXT-HOS.008-0,EXT-HOS.008-0,EXT-HOS.008-0,EXT-HOS.008-0,EXT-HOS.008-0,EXT-HOS.008-0,EXT-HOS.008-0,EXT-HOS.008-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b9014,
EXT-HOS.008-0,EXT-HOS.008-0,EXT-HOS.008-0,EXT-HOS.008-0,EXT-HOS.008-0,EXT-HOS.008-0,EXT-HOS.008-0,EXT-HOS.008-0,EXT-HOS.008-0,EXT-HOS.008-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b9008,
EXT-HOS.008-0,EXT-HOS.008-0,EXT-HOS.008-0,EXT-HOS.008-0,EXT-HOS.008-0,EXT-HOS.008-0,EXT-HOS.008-0,EXT-HOS.008-0,EXT-HOS.008-0,EXT-HOS.008-0,EXT-HOS.008-0,EXT-HOS.008-0,EXT-HOS.008-0,EXT-HOS.008-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b7321,b1883,20 days 01:58:00
EXT-HOS.008-0,EXT-HOS.008-0,EXT-HOS.008-0,EXT-HOS.008-0,HUBU-QUI.PAR.EL043R-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b9915,b9915,0 days 00:00:00
EXT-HOS.008-0,EXT-HOS.008-0,EXT-HOS.008-0,EXT-HOS.008-0,EXT-HOS.008-0,EXT-HOS.008-0,EXT-HOS.008-0,EXT-HOS.008-0,EXT-HOS.008-0,EXT-HOS.008-0,EXT-HOS.008-0,EXT-HOS.008-0,EXT-HOS.008-0,EXT-HOS.008-0,EXT-HOS.008-0,EXT-HOS.008-0,EXT-HOS.008-0,EXT-HOS.008-0,EXT-HOS.008-0,EXT-HOS.008-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b7321,b83,27 days 21:47:00
EXT-HOS.008-0,EXT-HOS.008-0,EXT-HOS.008-0,EXT-HOS.008-0,EXT-HOS.008-0,EXT-HOS.008-0,EXT-HOS.008-0,EXT-HOS.008-0,EXT-HOS.008-0,EXT-HOS.008-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b7321,b72,28 days 00:15:00
EXT-HOS.008-0,EXT-HOS.008-0,EXT-HOS.008-0,EXT-HOS.008-0,EXT-HOS.008-0,EXT-HOS.008-0,EXT-HOS.008-0,EXT-HOS.008-0,EXT-HOS.008-0,EXT-HOS.008-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b7321,b82,27 days 21:55:00
EXT-HOS.008-0,EXT-HOS.008-0,EXT-HOS.008-0,EXT-HOS.008-0,EXT-HOS.008-0,EXT-HOS.008-0,EXT-HOS.008-0,EXT-HOS.008-0,EXT-HOS.008-0,EXT-HOS.008-0,EXT-HOS.008-0,EXT-HOS.008-0,EXT-HOS.008-0,EXT-HOS.008-0,EXT-HOS.008-0,EXT-HOS.008-0,EXT-HOS.008-0,EXT-HOS.008-0,EXT-HOS.008-0,EXT-HOS.008-0,EXT-HOS.008-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b7321,b5141,8 days 15:28:00
EXT-HOS.008-0,EXT-HOS.008-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b7321,b5138,8 days 15:43:00
EXT-HOS.008-0,EXT-HOS.008-0,EXT-HOS.008-0,EXT-HOS.008-0,EXT-HOS.008-0,EXT-HOS.008-0,EXT-HOS.008-0,EXT-HOS.008-0,EXT-HOS.008-0,EXT-HOS.008-0,EXT-HOS.008-0,EXT-HOS.008-0,EXT-HOS.008-0,EXT-HOS.008-0,EXT-HOS.008-0,EXT-HOS.008-0,EXT-HOS.008-0,EXT-HOS.008-0,EXT-HOS.008-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b7321,b3766,12 days 17:33:00
EXT-HOS.008-0,EXT-HOS.008-0,EXT-HOS.008-0,EXT-HOS.008-0,EXT-HOS.008-0,EXT-HOS.008-0,EXT-HOS.008-0,EXT-HOS.008-0,EXT-HOS.008-0,EXT-HOS.008-0,EXT-HOS.008-0,EXT-HOS.008-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b7321,b28908,31 days 20:48:00
EXT-HOS.008-0,EXT-HOS.008-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b7321,b28917,31 days 20:42:00
EXT-HOS.008-0,EXT-HOS.008-0,EXT-HOS.008-0,EXT-HOS.008-0,EXT-HOS.008-0,EXT-HOS.008-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b7321,b29526,30 days 20:43:00
EXT-HOS.008-0,EXT-HOS.008-0,EXT-HOS.008-0,EXT-HOS.008-0,EXT-HOS.008-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b7321,b29520,30 days 20:48:00
EXT-HOS.008-0,EXT-HOS.008-0,EXT-HOS.008-0,EXT-HOS.008-0,EXT-HOS.008-0,EXT-HOS.008-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b7321,b29532,30 days 20:41:00
EXT-HOS.008-0,EXT-HOS.008-0,EXT-HOS.008-0,EXT-HOS.008-0,EXT-HOS.008-0,EXT-HOS.008-0,EXT-HOS.008-0,EXT-HOS.008-0,EXT-HOS.008-0,EXT-HOS.008-0,EXT-HOS.008-0,EXT-HOS.008-0,EXT-HOS.008-0,EXT-HOS.008-0,EXT-HOS.008-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b7321,b1265,22 days 23:55:00
EXT-HOS.008-0,EXT-HOS.008-0,EXT-HOS.008-0,EXT-HOS.008-0,EXT-HOS.008-0,EXT-HOS.008-0,EXT-HOS.008-0,EXT-HOS.008-0,EXT-HOS.008-0,EXT-HOS.008-0,EXT-HOS.008-0,EXT-HOS.008-0,EXT-HOS.008-0,EXT-HOS.008-0,EXT-HOS.008-0,EXT-HOS.008-0,EXT-HOS.008-0,EXT-HOS.008-0,EXT-HOS.008-0,EXT-HOS.008-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b7321,b40648,3 days 20:50:00
EXT-HOS.008-0,EXT-HOS.008-0,EXT-HOS.008-0,EXT-HOS.008-0,EXT-HOS.008-0,EXT-HOS.008-0,EXT-HOS.008-0,EXT-HOS.008-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b7321,b6125,3 days 20:53:00
EXT-HOS.008-0,EXT-HOS.008-0,EXT-HOS.008-0,EXT-HOS.008-0,EXT-HOS.008-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b7321,b1747,21 days 20:44:00
EXT-HOS.008-0,EXT-HOS.008-0,EXT-HOS.008-0,EXT-HOS.008-0,EXT-HOS.008-0,EXT-HOS.008-0,EXT-HOS.008-0,EXT-HOS.008-0,EXT-HOS.008-0,EXT-HOS.008-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b7321,b1749,21 days 20:42:00
EXT-HOS.008-0,EXT-HOS.008-0,EXT-HOS.008-0,EXT-HOS.008-0,EXT-HOS.008-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b7321,b26541,37 days 19:47:00
EXT-HOS.008-0,EXT-HOS.008-0,EXT-HOS.008-0,EXT-HOS.008-0,EXT-HOS.008-0,EXT-HOS.008-0,EXT-HOS.008-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b8200,b7513,1 days 23:38:00
EXT-HOS.008-0,EXT-HOS.008-0,EXT-HOS.008-0,EXT-HOS.008-0,EXT-HOS.008-0,EXT-HOS.008-0,EXT-HOS.008-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b8200,b7514,1 days 23:37:00
EXT-UCI.MAQUET-0,EXT-HOS.002-0,EXT-HOS.002-0,EXT-HOS.002-0,EXT-HOS.002-0,EXT-HOS.002-0,EXT-HOS.002-0,EXT-HOS.002-0,EXT-HOS.002-0,EXT-HOS.002-0,EXT-HOS.002-0,EXT-HOS.002-0,EXT-HOS.002-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b9113,b9113,0 days 00:00:00
EXT-UCI.MAQUET-0,EXT-UCI.MAQUET-0,EXT-UCI.MAQUET-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b10540,b45754,2 days 23:55:00
EXT-UCI.MAQUET-0,EXT-UCI.MAQUET-0,EXT-UCI.MAQUET-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b10540,b28850,43 days 23:56:00
EXT-UCI.MAQUET-0,EXT-UCI.MAQUET-0,HUBU-HOS.UCIA.BD557R-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b3737,b28799,18 days 23:45:00
EXT-UCI.MAQUET-0,EXT-UCI.MAQUET-0,EXT-UCI.MAQUET-0,EXT-UCI.MAQUET-0,HUBU-HOS.UCIP.BD222R-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b11037,b11037,0 days 00:00:00
EXT-UCI.MAQUET-0,EXT-UCI.MAQUET-0,EXT-UCI.MAQUET-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b10540,b2843,28 days 23:51:00
EXT-UCI.MAQUET-0,EXT-UCI.MAQUET-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b10540,b10540,0 days 00:00:00
EXT-UCI.MAQUET-0,EXT-UCI.MAQUET-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b10540,b38049,21 days 23:45:00
EXT-UCI.MAQUET-0,EXT-UCI.MAQUET-0,EXT-UCI.MAQUET-0,EXT-UCI.MAQUET-0,EXT-UCI.MAQUET-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b48737,
EXT-UCI.MAQUET-0,EXT-UCI.MAQUET-0,EXT-UCI.MAQUET-0,EXT-HOS.002-0,EXT-HOS.002-0,EXT-HOS.002-0,EXT-HOS.002-0,EXT-HOS.002-0,EXT-HOS.002-0,EXT-HOS.002-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b9113,b5490,14 days 00:37:00
EXT-UCI.MAQUET-0,EXT-HOS.002-0,EXT-HOS.002-0,EXT-HOS.002-0,EXT-HOS.002-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b9113,b3684,20 days 23:51:00
EXT-UCI.MAQUET-0,EXT-UCI.MAQUET-0,HUBU-HOS.UCIA.BD557R-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b3737,b3737,0 days 00:00:00
EXT-UCI.MAQUET-0,EXT-HOS.002-0,EXT-HOS.002-0,EXT-HOS.002-0,EXT-HOS.002-0,EXT-HOS.002-0,EXT-HOS.002-0,EXT-HOS.002-0,EXT-HOS.002-0,EXT-HOS.002-0,EXT-HOS.002-0,EXT-HOS.001-0,EXT-HOS.001-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b5521,b5521,0 days 00:00:00
EXT-UCI.MAQUET-0,EXT-UCI.MAQUET-0,EXT-UCI.MAQUET-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b10540,b46765,1 days 00:01:00
EXT-UCI.MAQUET-0,EXT-UCI.MAQUET-0,EXT-UCI.MAQUET-0,EXT-HOS.002-0,EXT-HOS.002-0,EXT-HOS.002-0,EXT-HOS.002-0,EXT-HOS.002-0,EXT-HOS.002-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b9113,b128,34 days 00:43:00
EXT-UCI.MAQUET-0,HUBU-CCEE.CIN.BN004R-0,HUBU-CCEE.CIN.BD222R-0,HUBU-CCEE.CIN.BC060R-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b4321,b4321,0 days 00:00:00
EXT-UCI.MAQUET-0,EXT-UCI.MAQUET-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b10540,b37538,23 days 00:15:00
EXT-UCI.MAQUET-0,EXT-UCI.MAQUET-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b10540,b7158,13 days 00:25:00
EXT-UCI.MAQUET-0,EXT-UCI.MAQUET-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b49576,
EXT-UCI.MAQUET-0,EXT-UCI.MAQUET-0,EXT-UCI.MAQUET-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b10540,b39963,17 days 00:09:00
EXT-UCI.MAQUET-0,EXT-HOS.002-0,EXT-HOS.002-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b9113,b3520,22 days 00:17:00
EXT-UCI.MAQUET-0,EXT-UCI.MAQUET-0,EXT-HOS.002-0,EXT-HOS.002-0,EXT-HOS.002-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b9113,b32266,31 days 00:35:00
EXT-UCI.MAQUET-0,HUBU-CCEE.CV.BD511R-0,HUBU-CCEE.CV.BD511R-0,HUBU-CCEE.CV.BD511R-0,HUBU-CCEE.CV.BD511R-0,HUBU-CCEE.CV.BD511R-0,HUBU-CCEE.CV.BD511R-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b11721,b11721,0 days 00:00:00
EXT-UCI.MAQUET-0,HUBU-CCEE.GIN.ER055R-0,HUBU-CCEE.GIN.BH446R-0,HUBU-CCEE.GIN.BH446R-0,HUBU-CCEE.GIN.BH446R-0,HUBU-CCEE.GIN.BH446R-0,HUBU-CCEE.GIN.AN711R-0,EXT-HOS.001-0,EXT-HOS.001-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b6671,b6671,0 days 00:00:00
EXT-UCI.MAQUET-0,EXT-UCI.MAQUET-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b11320,
EXT-UCI.MAQUET-0,EXT-UCI.MAQUET-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b10540,b35759,27 days 23:58:00
EXT-UCI.MAQUET-0,EXT-UCI.MAQUET-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b11216,
EXT-UCI.MAQUET-0,EXT-HOS.002-0,EXT-HOS.002-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b48161,b48161,0 days 00:00:00
EXT-UCI.MAQUET-0,EXT-UCI.MAQUET-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b10540,b25862,51 days 00:09:00
EXT-UCI.MAQUET-0,HUBU-QUI.HEMO.JG523R-0,EXT-URPA.MAQUET-0,HUBU-CCEE.CPL.BC106R-0,HUBU-CCEE.GIN.BC330R-0,HUBU-HOS.UCIA.BH110R-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b26381,b26381,0 days 00:00:00
EXT-UCI.MAQUET-0,EXT-UCI.MAQUET-0,HUBU-HOS.UCIA.BC555R-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b29954,b29954,0 days 00:00:00
EXT-HOS.002-0,EXT-HOS.002-0,EXT-HOS.002-0,EXT-HOS.002-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b7328,b4925,8 days 23:47:00
EXT-HOS.002-0,EXT-HOS.002-0,EXT-HOS.002-0,EXT-HOS.002-0,EXT-HOS.002-0,EXT-HOS.002-0,EXT-HOS.002-0,EXT-HOS.002-0,HGY-REH.SUELTO-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b10560,b10560,0 days 00:00:00
EXT-HOS.002-0,EXT-HOS.002-0,EXT-HOS.002-0,EXT-HOS.002-0,EXT-HOS.002-0,EXT-HOS.002-0,EXT-HOS.002-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b3863,b2763,4 days 23:45:00
EXT-HOS.002-0,EXT-HOS.002-0,EXT-HOS.002-0,EXT-HOS.002-0,EXT-HOS.002-0,EXT-HOS.002-0,EXT-HOS.002-0,EXT-HOS.002-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b7328,b7328,0 days 00:00:00
EXT-HOS.002-0,EXT-HOS.002-0,EXT-HOS.002-0,EXT-HOS.002-0,EXT-HOS.002-0,EXT-HOS.002-0,EXT-HOS.002-0,EXT-HOS.002-0,EXT-HOS.002-0,EXT-HOS.002-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b3863,b1850,9 days 01:37:00
EXT-HOS.002-0,EXT-HOS.002-0,EXT-HOS.002-0,EXT-HOS.002-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b3863,b29857,17 days 23:34:00
EXT-HOS.002-0,EXT-HOS.002-0,EXT-HOS.002-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b3863,b1895,8 days 00:41:00
EXT-HOS.002-0,EXT-HOS.002-0,EXT-HOS.002-0,EXT-HOS.002-0,EXT-HOS.002-0,EXT-HOS.002-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b11687,b9163,11 days 03:04:00
EXT-HOS.002-0,EXT-HOS.002-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b7328,b7157,0 days 23:28:00
EXT-HOS.002-0,EXT-HOS.002-0,EXT-HOS.002-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b49572,
EXT-HOS.002-0,EXT-HOS.002-0,EXT-HOS.002-0,EXT-HOS.002-0,EXT-HOS.002-0,EXT-HOS.002-0,EXT-HOS.002-0,EXT-HOS.002-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b3863,b1387,10 days 22:49:00
EXT-HOS.002-0,EXT-HOS.002-0,EXT-HOS.002-0,EXT-HOS.002-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b11687,b48745,1 days 00:12:00
EXT-HOS.002-0,EXT-HOS.002-0,EXT-HOS.002-0,EXT-HOS.002-0,EXT-HOS.002-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b3863,b3732,0 days 23:44:00
EXT-HOS.002-0,EXT-HOS.002-0,EXT-HOS.002-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b3863,b3738,0 days 23:34:00
EXT-HOS.002-0,EXT-HOS.002-0,EXT-HOS.002-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b3863,b35678,3 days 23:14:00
EXT-HOS.002-0,EXT-HOS.002-0,EXT-HOS.002-0,EXT-HOS.002-0,EXT-HOS.002-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b3863,b3197,3 days 23:01:00
EXT-HOS.002-0,EXT-HOS.002-0,EXT-HOS.002-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b7328,b41598,1 days 23:04:00
EXT-HOS.002-0,EXT-HOS.002-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b11687,b45029,12 days 23:54:00
EXT-HOS.002-0,EXT-HOS.002-0,EXT-HOS.002-0,EXT-HOS.002-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b7328,b37997,9 days 22:53:00
EXT-HOS.002-0,EXT-HOS.002-0,EXT-HOS.002-0,EXT-HOS.002-0,EXT-HOS.002-0,EXT-HOS.002-0,EXT-HOS.002-0,EXT-HOS.002-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b3863,b28655,19 days 23:56:00
EXT-HOS.002-0,EXT-HOS.002-0,EXT-HOS.002-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b3863,b328774,19 days 23:43:00
EXT-HOS.002-0,EXT-HOS.002-0,EXT-HOS.002-0,EXT-HOS.002-0,EXT-HOS.002-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b11687,b10141,8 days 00:09:00
EXT-HOS.002-0,EXT-HOS.002-0,EXT-HOS.002-0,EXT-HOS.002-0,EXT-HOS.002-0,EXT-HOS.002-0,EXT-HOS.002-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b11687,b11687,0 days 00:00:00
EXT-HOS.002-0,EXT-HOS.002-0,EXT-HOS.002-0,EXT-HOS.002-0,EXT-HOS.002-0,EXT-HOS.002-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b11687,b43396,16 days 00:13:00
EXT-HOS.002-0,EXT-HOS.002-0,EXT-HOS.002-0,EXT-HOS.002-0,EXT-HOS.002-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b3863,b683,12 days 23:01:00
EXT-HOS.002-0,EXT-HOS.002-0,EXT-HOS.002-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b11687,b46188,9 days 00:39:00
EXT-HOS.002-0,EXT-HOS.002-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b11687,b46193,9 days 00:38:00
EXT-HOS.002-0,EXT-HOS.002-0,EXT-HOS.002-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b7328,b39950,4 days 23:11:00
EXT-HOS.002-0,EXT-HOS.002-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b7328,b40034,4 days 23:00:00
EXT-HOS.002-0,EXT-HOS.002-0,EXT-HOS.002-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b11687,b48363,2 days 23:37:00
EXT-HOS.002-0,EXT-HOS.002-0,EXT-HOS.002-0,EXT-HOS.002-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b11687,b48303,2 days 23:55:00
