e1.Activity,e1.timestamp,Batch,e2.Activity,e2.timestamp,e8.CaseID,e3.Activity,e3.timestamp,e4.Activity,e4.timestamp,e5.Activity,e5.timestamp,e6.Activity,e6.timestamp,e7.Activity,e7.timestamp,e8.Activity,e8.timestamp
Entrada Material Sucio,1/3/22 13:17,19,Cargado en carro L+D,1/3/22 13:24,HUBU-CCEE.ORL.OF356R-0-CN477,Carga L+D iniciada,1/3/22 13:34,Carga L+D liberada,1/3/22 14:52,Montaje,1/3/22 15:11,Produccion montada,1/3/22 15:11,Composicion de cargas,1/3/22 15:57,Carga de esterilizador liberada,1/3/22 17:21
Entrada Material Sucio,1/3/22 13:17,19,Cargado en carro L+D,1/3/22 13:24,HUBU-CCEE.ORL.GF363R-0-CN479,Carga L+D iniciada,1/3/22 13:34,Carga L+D liberada,1/3/22 14:52,Montaje,1/3/22 15:12,Produccion montada,1/3/22 15:12,Composicion de cargas,1/3/22 15:57,Carga de esterilizador liberada,1/3/22 17:21
Entrada Material Sucio,1/3/22 13:17,19,Cargado en carro L+D,1/3/22 13:24,HUBU-CCEE.CPL.OK105R-0-CN489,Carga L+D iniciada,1/3/22 13:34,Carga L+D liberada,1/3/22 14:52,Montaje,1/3/22 15:18,Produccion montada,1/3/22 15:18,Composicion de cargas,1/3/22 15:57,Carga de esterilizador liberada,1/3/22 17:21
Entrada Material Sucio,1/3/22 13:17,19,Cargado en carro L+D,1/3/22 13:24,HUBU-CCEE.CV.BC326R-0-CN494,Carga L+D iniciada,1/3/22 13:34,Carga L+D liberada,1/3/22 14:52,Montaje,1/3/22 15:25,Produccion montada,1/3/22 15:25,Composicion de cargas,1/3/22 15:57,Carga de esterilizador liberada,1/3/22 17:21
Entrada Material Sucio,1/3/22 13:17,19,Cargado en carro L+D,1/3/22 13:24,HUBU-CCEE.CV.BC863R-0-CN495,Carga L+D iniciada,1/3/22 13:34,Carga L+D liberada,1/3/22 14:52,Montaje,1/3/22 15:25,Produccion montada,1/3/22 15:25,Composicion de cargas,1/3/22 15:57,Carga de esterilizador liberada,1/3/22 17:21
Entrada Material Sucio,1/3/22 13:17,19,Cargado en carro L+D,1/3/22 13:24,HUBU-CCEE.CV.BC107R-0-CN496,Carga L+D iniciada,1/3/22 13:34,Carga L+D liberada,1/3/22 14:52,Montaje,1/3/22 15:25,Produccion montada,1/3/22 15:25,Composicion de cargas,1/3/22 15:57,Carga de esterilizador liberada,1/3/22 17:21
Entrada Material Sucio,1/3/22 13:17,19,Cargado en carro L+D,1/3/22 13:27,HUBU-QUI.SUELTO-0-CN435,Carga L+D iniciada,1/3/22 13:34,Carga L+D liberada,1/3/22 14:52,Montaje,1/3/22 13:48,Produccion montada,1/3/22 13:48,Composicion de cargas,1/3/22 14:06,Carga de esterilizador liberada,1/3/22 15:20
Entrada Material Sucio,1/3/22 13:23,19,Cargado en carro L+D,1/3/22 13:30,HNB-CV.006-2-CN421,Carga L+D iniciada,1/3/22 13:34,Carga L+D liberada,1/3/22 14:52,Montaje,1/3/22 15:03,Produccion montada,1/3/22 15:12,Composicion de cargas,1/3/22 15:22,Carga de esterilizador liberada,1/3/22 17:09
Entrada Material Sucio,1/3/22 13:23,19,Cargado en carro L+D,1/3/22 13:30,HNB-URO.002-2-CN424,Carga L+D iniciada,1/3/22 13:34,Carga L+D liberada,1/3/22 14:52,Montaje,1/3/22 15:38,Produccion montada,1/3/22 15:42,Composicion de cargas,1/3/22 16:09,Carga de esterilizador liberada,1/3/22 17:58
Entrada Material Sucio,1/3/22 13:23,19,Cargado en carro L+D,1/3/22 13:32,HNB-CP.002-1-CN420,Carga L+D iniciada,1/3/22 13:34,Carga L+D liberada,1/3/22 14:52,Montaje,1/3/22 15:25,Produccion montada,1/3/22 15:33,Composicion de cargas,1/3/22 16:09,Carga de esterilizador liberada,1/3/22 17:58
Entrada Material Sucio,1/3/22 12:49,20,Cargado en carro L+D,1/3/22 13:02,HNB-NC.003-1-CN401,Carga L+D iniciada,1/3/22 14:03,Carga L+D liberada,1/3/22 15:22,Montaje,1/3/22 15:48,Produccion montada,1/3/22 15:52,Composicion de cargas,1/3/22 17:36,Carga de esterilizador liberada,1/3/22 19:23
Entrada Material Sucio,1/3/22 12:49,20,Cargado en carro L+D,1/3/22 13:03,DEP-QUI.TRA.STRYK-21-CN396,Carga L+D iniciada,1/3/22 14:03,Carga L+D liberada,1/3/22 15:22,Montaje,1/3/22 15:39,Produccion montada,1/3/22 15:42,Composicion de cargas,1/3/22 16:09,Carga de esterilizador liberada,1/3/22 17:58
Entrada Material Sucio,1/3/22 12:49,20,Cargado en carro L+D,1/3/22 13:03,HNB-CG.013c-2-CN390,Carga L+D iniciada,1/3/22 14:03,Carga L+D liberada,1/3/22 15:22,Montaje,1/3/22 15:42,Produccion montada,1/3/22 15:48,Composicion de cargas,1/3/22 16:09,Carga de esterilizador liberada,1/3/22 17:58
Entrada Material Sucio,1/3/22 12:49,20,Cargado en carro L+D,1/3/22 13:03,HNB-CG.013b-5-CN394,Carga L+D iniciada,1/3/22 14:03,Carga L+D liberada,1/3/22 15:22,Montaje,1/3/22 15:46,Produccion montada,1/3/22 15:46,Composicion de cargas,1/3/22 16:09,Carga de esterilizador liberada,1/3/22 17:58
Entrada Material Sucio,1/3/22 13:57,20,Cargado en carro L+D,1/3/22 14:00,DEP-QUI.TRA.ZIMMER-49-CN445,Carga L+D iniciada,1/3/22 14:03,Carga L+D liberada,1/3/22 15:22,Montaje,1/3/22 15:39,Produccion montada,1/3/22 15:39,Composicion de cargas,1/3/22 16:09,Carga de esterilizador liberada,1/3/22 17:58
Entrada Material Sucio,1/3/22 13:57,20,Cargado en carro L+D,1/3/22 14:01,DEP-QUI.TRA.ZIMMER-30-CN448,Carga L+D iniciada,1/3/22 14:03,Carga L+D liberada,1/3/22 15:22,Montaje,1/3/22 15:57,Produccion montada,1/3/22 15:58,Composicion de cargas,1/3/22 16:09,Carga de esterilizador liberada,1/3/22 17:58
Entrada Material Sucio,1/3/22 13:57,20,Cargado en carro L+D,1/3/22 14:03,DEP-QUI.TRA.ZIMMER-50-CN444,Carga L+D iniciada,1/3/22 14:03,Carga L+D liberada,1/3/22 15:22,Montaje,1/3/22 15:54,Produccion montada,1/3/22 15:54,Composicion de cargas,1/3/22 16:09,Carga de esterilizador liberada,1/3/22 17:58
Entrada Material Sucio,1/3/22 13:57,21,Cargado en carro L+D,1/3/22 14:03,HUBU-TR.012-3-CN447,Carga L+D iniciada,1/3/22 14:31,Carga L+D liberada,1/3/22 15:42,Montaje,1/3/22 16:15,Produccion montada,1/3/22 16:15,Composicion de cargas,1/3/22 16:48,Carga de esterilizador liberada,1/3/22 18:19
Entrada Material Sucio,1/3/22 13:57,21,Cargado en carro L+D,1/3/22 14:04,HUBU-TR.003-4-CN443,Carga L+D iniciada,1/3/22 14:31,Carga L+D liberada,1/3/22 15:42,Montaje,1/3/22 16:21,Produccion montada,1/3/22 16:26,Composicion de cargas,1/3/22 16:48,Carga de esterilizador liberada,1/3/22 18:19
Entrada Material Sucio,1/3/22 13:57,21,Cargado en carro L+D,1/3/22 14:04,HUBU-TR.008-3-CN449,Carga L+D iniciada,1/3/22 14:31,Carga L+D liberada,1/3/22 15:42,Montaje,1/3/22 16:28,Produccion montada,1/3/22 16:31,Composicion de cargas,1/3/22 16:48,Carga de esterilizador liberada,1/3/22 18:19
Entrada Material Sucio,1/3/22 13:57,21,Cargado en carro L+D,1/3/22 14:07,HNB-CG.003-5-CN439,Carga L+D iniciada,1/3/22 14:31,Carga L+D liberada,1/3/22 15:42,Montaje,1/3/22 16:42,Produccion montada,1/3/22 16:45,Composicion de cargas,1/3/22 16:48,Carga de esterilizador liberada,1/3/22 18:19
Entrada Material Sucio,1/3/22 13:57,21,Cargado en carro L+D,1/3/22 14:09,EQP-QUI.URO.005-2-CN438,Carga L+D iniciada,1/3/22 14:31,Carga L+D liberada,1/3/22 15:42,Montaje,1/3/22 16:11,Produccion montada,1/3/22 16:13,Composicion de cargas,1/3/22 16:48,Carga de esterilizador liberada,1/3/22 18:19
Entrada Material Sucio,1/3/22 14:18,22,Cargado en carro L+D,1/3/22 14:45,HUBU-TR.019-3-CN461,Carga L+D iniciada,1/3/22 14:55,Carga L+D liberada,1/3/22 16:24,Montaje,1/3/22 16:32,Produccion montada,1/3/22 16:36,Composicion de cargas,1/3/22 16:48,Carga de esterilizador liberada,1/3/22 18:19
Entrada Material Sucio,1/3/22 14:18,22,Cargado en carro L+D,1/3/22 14:45,HUBU-TR.008-2-CN462,Carga L+D iniciada,1/3/22 14:55,Carga L+D liberada,1/3/22 16:24,Montaje,1/3/22 16:43,Produccion montada,1/3/22 16:43,Composicion de cargas,1/3/22 16:48,Carga de esterilizador liberada,1/3/22 18:19
Entrada Material Sucio,1/3/22 14:18,22,Cargado en carro L+D,1/3/22 14:49,DEP-QUI.TRA.STRYK-61-CN458,Carga L+D iniciada,1/3/22 14:55,Carga L+D liberada,1/3/22 16:24,Montaje,1/3/22 16:34,Produccion montada,1/3/22 16:34,Composicion de cargas,1/3/22 16:48,Carga de esterilizador liberada,1/3/22 18:19
Entrada Material Sucio,1/3/22 14:18,22,Cargado en carro L+D,1/3/22 14:49,HUBU-TR.006-1-CN459,Carga L+D iniciada,1/3/22 14:55,Carga L+D liberada,1/3/22 16:24,Montaje,1/3/22 16:41,Produccion montada,1/3/22 16:43,Composicion de cargas,1/3/22 16:48,Carga de esterilizador liberada,1/3/22 18:19
Entrada Material Sucio,1/3/22 14:18,22,Cargado en carro L+D,1/3/22 14:49,HNB-CV.001-5-CN460,Carga L+D iniciada,1/3/22 14:55,Carga L+D liberada,1/3/22 16:24,Montaje,1/3/22 16:55,Produccion montada,1/3/22 17:16,Composicion de cargas,1/3/22 17:37,Carga de esterilizador liberada,1/3/22 19:23
Entrada Material Sucio,1/3/22 14:49,22,Cargado en carro L+D,1/3/22 14:54,HUBU-ANE.001-8-CN470,Carga L+D iniciada,1/3/22 14:55,Carga L+D liberada,1/3/22 16:24,Montaje,1/3/22 16:29,Produccion montada,1/3/22 16:30,Composicion de cargas,1/3/22 16:48,Carga de esterilizador liberada,1/3/22 18:19
Entrada Material Sucio,1/3/22 14:49,22,Cargado en carro L+D,1/3/22 14:54,HNB-CP.002-5-CN472,Carga L+D iniciada,1/3/22 14:55,Carga L+D liberada,1/3/22 16:24,Montaje,1/3/22 16:44,Produccion montada,1/3/22 16:51,Composicion de cargas,1/3/22 21:20,Carga de esterilizador liberada,1/4/22 7:01
Entrada Material Sucio,1/3/22 13:23,23,Cargado en carro L+D,1/3/22 13:32,HNB-OFT.010-5-CN422,Carga L+D iniciada,1/3/22 15:02,Carga L+D liberada,1/3/22 16:25,Montaje,1/3/22 16:45,Produccion montada,1/3/22 16:47,Composicion de cargas,1/3/22 17:36,Carga de esterilizador liberada,1/3/22 19:23
Entrada Material Sucio,1/3/22 13:57,23,Cargado en carro L+D,1/3/22 14:08,HNB-OFT.010-2-CN440,Carga L+D iniciada,1/3/22 15:02,Carga L+D liberada,1/3/22 16:25,Montaje,1/3/22 16:47,Produccion montada,1/3/22 16:47,Composicion de cargas,1/3/22 17:36,Carga de esterilizador liberada,1/3/22 19:23
Entrada Material Sucio,1/3/22 15:34,24,Cargado en carro L+D,1/3/22 15:39,HNB-CPL.002-9-CN505,Carga L+D iniciada,1/3/22 16:08,Carga L+D liberada,1/3/22 17:10,Montaje,1/3/22 17:21,Produccion montada,1/3/22 17:25,Composicion de cargas,1/3/22 21:20,Carga de esterilizador liberada,1/4/22 7:01
Entrada Material Sucio,1/3/22 15:58,24,Cargado en carro L+D,1/3/22 16:01,HNB-CPL.008c-1-CN519,Carga L+D iniciada,1/3/22 16:08,Carga L+D liberada,1/3/22 17:10,Montaje,1/3/22 17:17,Produccion montada,1/3/22 17:17,Composicion de cargas,1/3/22 17:37,Carga de esterilizador liberada,1/3/22 19:23
Entrada Material Sucio,1/3/22 15:58,24,Cargado en carro L+D,1/3/22 16:02,EXT-QUI.CPL.008-1-CN516,Carga L+D iniciada,1/3/22 16:08,Carga L+D liberada,1/3/22 17:10,Montaje,1/3/22 17:16,Produccion montada,1/3/22 17:16,Composicion de cargas,1/3/22 17:37,Carga de esterilizador liberada,1/3/22 19:23
Entrada Material Sucio,1/3/22 15:58,24,Cargado en carro L+D,1/3/22 16:08,HNB-CPL.008b-1-CN517,Carga L+D iniciada,1/3/22 16:08,Carga L+D liberada,1/3/22 17:10,Montaje,1/3/22 17:14,Produccion montada,1/3/22 17:14,Composicion de cargas,1/3/22 17:37,Carga de esterilizador liberada,1/3/22 19:23
Entrada Material Sucio,1/3/22 15:58,24,Cargado en carro L+D,1/3/22 16:08,HNB-CPL.002-5-CN515,Carga L+D iniciada,1/3/22 16:08,Carga L+D liberada,1/3/22 17:10,Montaje,1/3/22 17:14,Produccion montada,1/3/22 17:20,Composicion de cargas,1/3/22 17:36,Carga de esterilizador liberada,1/3/22 19:23
Entrada Material Sucio,1/3/22 16:41,25,Cargado en carro L+D,1/3/22 16:46,HUBU-CCEE.CGD.BC106R-0-CN486,Carga L+D iniciada,1/3/22 16:46,Carga L+D liberada,1/3/22 17:45,Montaje,1/3/22 15:14,Produccion montada,1/3/22 15:14,Composicion de cargas,1/3/22 15:57,Carga de esterilizador liberada,1/3/22 17:21
Entrada Material Sucio,1/3/22 16:41,25,Cargado en carro L+D,1/3/22 16:46,HUBU-CCEE.GIN.BC426R-0-CN499,Carga L+D iniciada,1/3/22 16:46,Carga L+D liberada,1/3/22 17:45,Montaje,1/3/22 15:29,Produccion montada,1/3/22 15:29,Composicion de cargas,1/3/22 15:58,Carga de esterilizador liberada,1/3/22 17:21
Entrada Material Sucio,1/3/22 16:36,26,Cargado en carro L+D,1/3/22 17:16,HUBU-QUI.ELEC.BH111R-0-CN480,Carga L+D iniciada,1/3/22 17:17,Carga L+D liberada,1/3/22 18:24,Montaje,1/3/22 15:13,Produccion montada,1/3/22 15:13,Composicion de cargas,1/3/22 15:57,Carga de esterilizador liberada,1/3/22 17:21
Entrada Material Sucio,1/3/22 16:36,26,Cargado en carro L+D,1/3/22 17:16,HUBU-CCEE.GIN.EO010R-0-CN501,Carga L+D iniciada,1/3/22 17:17,Carga L+D liberada,1/3/22 18:24,Montaje,1/3/22 15:30,Produccion montada,1/3/22 15:30,Composicion de cargas,1/3/22 15:58,Carga de esterilizador liberada,1/3/22 17:21
Entrada Material Sucio,1/3/22 16:36,26,Cargado en carro L+D,1/3/22 17:16,HUBU-HOS.CGA.BH442R-0-CN606,Carga L+D iniciada,1/3/22 17:17,Carga L+D liberada,1/3/22 18:24,Montaje,1/3/22 18:30,Produccion montada,1/3/22 18:30,Composicion de cargas,1/3/22 18:42,Carga de esterilizador liberada,1/3/22 19:46
Entrada Material Sucio,1/3/22 16:36,26,Cargado en carro L+D,1/3/22 17:16,HUBU-HOS.ORL.BH442R-0-CN644,Carga L+D iniciada,1/3/22 17:17,Carga L+D liberada,1/3/22 18:24,Montaje,1/3/22 18:41,Produccion montada,1/3/22 18:41,Composicion de cargas,1/3/22 18:42,Carga de esterilizador liberada,1/3/22 19:46
Entrada Material Sucio,1/3/22 16:36,26,Cargado en carro L+D,1/3/22 17:16,HUBU-HOS.ORL.BD049R-0-CN645,Carga L+D iniciada,1/3/22 17:17,Carga L+D liberada,1/3/22 18:24,Montaje,1/3/22 18:41,Produccion montada,1/3/22 18:41,Composicion de cargas,1/3/22 18:42,Carga de esterilizador liberada,1/3/22 19:46
Entrada Material Sucio,1/3/22 16:41,26,Cargado en carro L+D,1/3/22 17:16,HUBU-HOS.MI.BM235R-0-CN633,Carga L+D iniciada,1/3/22 17:17,Carga L+D liberada,1/3/22 18:24,Montaje,1/3/22 18:36,Produccion montada,1/3/22 18:36,Composicion de cargas,1/3/22 18:41,Carga de esterilizador liberada,1/3/22 19:46
Entrada Material Sucio,1/3/22 16:41,26,Cargado en carro L+D,1/3/22 17:16,HUBU-HOS.DIG.BH442R-0-CN638,Carga L+D iniciada,1/3/22 17:17,Carga L+D liberada,1/3/22 18:24,Montaje,1/3/22 18:40,Produccion montada,1/3/22 18:40,Composicion de cargas,1/3/22 18:42,Carga de esterilizador liberada,1/3/22 19:46
Entrada Material Sucio,1/3/22 16:41,26,Cargado en carro L+D,1/3/22 17:16,HUBU-HOS.DIG.BH110R-0-CN639,Carga L+D iniciada,1/3/22 17:17,Carga L+D liberada,1/3/22 18:24,Montaje,1/3/22 18:40,Produccion montada,1/3/22 18:40,Composicion de cargas,1/3/22 18:42,Carga de esterilizador liberada,1/3/22 19:46
Entrada Material Sucio,1/3/22 16:41,26,Cargado en carro L+D,1/3/22 17:16,HUBU-HOS.DIG.BC346R-0-CN640,Carga L+D iniciada,1/3/22 17:17,Carga L+D liberada,1/3/22 18:24,Montaje,1/3/22 18:40,Produccion montada,1/3/22 18:40,Composicion de cargas,1/3/22 18:42,Carga de esterilizador liberada,1/3/22 19:46
Entrada Material Sucio,1/3/22 16:53,26,Cargado en carro L+D,1/3/22 17:16,HUBU-CCEE.CGD.BH111R-0-CN483,Carga L+D iniciada,1/3/22 17:17,Carga L+D liberada,1/3/22 18:24,Montaje,1/3/22 15:14,Produccion montada,1/3/22 15:14,Composicion de cargas,1/3/22 15:57,Carga de esterilizador liberada,1/3/22 17:21
Entrada Material Sucio,1/3/22 16:53,26,Cargado en carro L+D,1/3/22 17:16,HUBU-CCEE.CGD.BD555R-0-CN485,Carga L+D iniciada,1/3/22 17:17,Carga L+D liberada,1/3/22 18:24,Montaje,1/3/22 15:14,Produccion montada,1/3/22 15:14,Composicion de cargas,1/3/22 15:57,Carga de esterilizador liberada,1/3/22 17:21
Entrada Material Sucio,1/3/22 16:53,26,Cargado en carro L+D,1/3/22 17:16,HUBU-HOS.TRA.BD049R-0-CN616,Carga L+D iniciada,1/3/22 17:17,Carga L+D liberada,1/3/22 18:24,Montaje,1/3/22 18:31,Produccion montada,1/3/22 18:31,Composicion de cargas,1/3/22 18:42,Carga de esterilizador liberada,1/3/22 19:46
Entrada Material Sucio,1/3/22 16:53,26,Cargado en carro L+D,1/3/22 17:16,HUBU-HOS.TRA.BM065R-0-CN617,Carga L+D iniciada,1/3/22 17:17,Carga L+D liberada,1/3/22 18:24,Montaje,1/3/22 18:31,Produccion montada,1/3/22 18:31,Composicion de cargas,1/3/22 18:42,Carga de esterilizador liberada,1/3/22 19:46
Entrada Material Sucio,1/3/22 16:53,26,Cargado en carro L+D,1/3/22 17:16,HUBU-CCEE.ORL.BD870R-0-CN618,Carga L+D iniciada,1/3/22 17:17,Carga L+D liberada,1/3/22 18:24,Montaje,1/3/22 18:32,Produccion montada,1/3/22 18:32,Composicion de cargas,1/3/22 18:41,Carga de esterilizador liberada,1/3/22 19:46
Entrada Material Sucio,1/3/22 16:53,26,Cargado en carro L+D,1/3/22 17:16,HUBU-CCEE.ORL.OF358R-0-CN619,Carga L+D iniciada,1/3/22 17:17,Carga L+D liberada,1/3/22 18:24,Montaje,1/3/22 18:32,Produccion montada,1/3/22 18:32,Composicion de cargas,1/3/22 18:41,Carga de esterilizador liberada,1/3/22 19:46
Entrada Material Sucio,1/3/22 16:53,26,Cargado en carro L+D,1/3/22 17:16,HUBU-CCEE.ORL.OG330R-0-CN621,Carga L+D iniciada,1/3/22 17:17,Carga L+D liberada,1/3/22 18:24,Montaje,1/3/22 18:33,Produccion montada,1/3/22 18:33,Composicion de cargas,1/3/22 18:41,Carga de esterilizador liberada,1/3/22 19:46
Entrada Material Sucio,1/3/22 16:53,26,Cargado en carro L+D,1/3/22 17:16,HUBU-CCEE.ORL.OK049R-0-CN622,Carga L+D iniciada,1/3/22 17:17,Carga L+D liberada,1/3/22 18:24,Montaje,1/3/22 18:33,Produccion montada,1/3/22 18:33,Composicion de cargas,1/3/22 18:41,Carga de esterilizador liberada,1/3/22 19:46
Entrada Material Sucio,1/3/22 16:53,26,Cargado en carro L+D,1/3/22 17:16,HUBU-CCEE.ORL.OK081R-0-CN623,Carga L+D iniciada,1/3/22 17:17,Carga L+D liberada,1/3/22 18:24,Montaje,1/3/22 18:33,Produccion montada,1/3/22 18:33,Composicion de cargas,1/3/22 18:41,Carga de esterilizador liberada,1/3/22 19:46
Entrada Material Sucio,1/3/22 16:53,26,Cargado en carro L+D,1/3/22 17:16,HUBU-CCEE.ORL.BD883R-0-CN625,Carga L+D iniciada,1/3/22 17:17,Carga L+D liberada,1/3/22 18:24,Montaje,1/3/22 18:33,Produccion montada,1/3/22 18:33,Composicion de cargas,1/3/22 18:41,Carga de esterilizador liberada,1/3/22 19:46
Entrada Material Sucio,1/3/22 16:53,26,Cargado en carro L+D,1/3/22 17:16,HUBU-CCEE.ORL.GF362R-0-CN629,Carga L+D iniciada,1/3/22 17:17,Carga L+D liberada,1/3/22 18:24,Montaje,1/3/22 18:34,Produccion montada,1/3/22 18:34,Composicion de cargas,1/3/22 18:41,Carga de esterilizador liberada,1/3/22 19:46
Entrada Material Sucio,1/3/22 16:53,26,Cargado en carro L+D,1/3/22 17:16,HUBU-HOS.CV.BM065R-0-CN626,Carga L+D iniciada,1/3/22 17:17,Carga L+D liberada,1/3/22 18:24,Montaje,1/3/22 18:34,Produccion montada,1/3/22 18:34,Composicion de cargas,1/3/22 18:41,Carga de esterilizador liberada,1/3/22 19:46
Entrada Material Sucio,1/3/22 16:53,26,Cargado en carro L+D,1/3/22 17:16,HUBU-HOS.CV.BD559R-0-CN627,Carga L+D iniciada,1/3/22 17:17,Carga L+D liberada,1/3/22 18:24,Montaje,1/3/22 18:34,Produccion montada,1/3/22 18:34,Composicion de cargas,1/3/22 18:41,Carga de esterilizador liberada,1/3/22 19:46
Entrada Material Sucio,1/3/22 16:53,26,Cargado en carro L+D,1/3/22 17:16,HUBU-HOS.CV.FO514R-0-CN631,Carga L+D iniciada,1/3/22 17:17,Carga L+D liberada,1/3/22 18:24,Montaje,1/3/22 18:35,Produccion montada,1/3/22 18:35,Composicion de cargas,1/3/22 18:41,Carga de esterilizador liberada,1/3/22 19:46
Entrada Material Sucio,1/3/22 16:53,26,Cargado en carro L+D,1/3/22 17:16,HUBU-HOS.CV.BD049R-0-CN632,Carga L+D iniciada,1/3/22 17:17,Carga L+D liberada,1/3/22 18:24,Montaje,1/3/22 18:35,Produccion montada,1/3/22 18:35,Composicion de cargas,1/3/22 18:41,Carga de esterilizador liberada,1/3/22 19:46
Entrada Material Sucio,1/3/22 17:49,27,Cargado en carro L+D,1/3/22 17:57,HUBU-CPL.023-3-CN544,Carga L+D iniciada,1/3/22 17:58,Carga L+D liberada,1/3/22 18:59,Montaje,1/3/22 19:08,Produccion montada,1/3/22 19:15,Composicion de cargas,1/3/22 21:20,Carga de esterilizador liberada,1/4/22 7:01
Entrada Material Sucio,1/3/22 17:49,27,Cargado en carro L+D,1/3/22 17:57,HNB-CPL.002-1-CN545,Carga L+D iniciada,1/3/22 17:58,Carga L+D liberada,1/3/22 18:59,Montaje,1/3/22 19:10,Produccion montada,1/3/22 19:14,Composicion de cargas,1/3/22 21:20,Carga de esterilizador liberada,1/4/22 7:01
Entrada Material Sucio,1/3/22 19:21,28,Cargado en carro L+D,1/3/22 19:36,HNB-CPL.002-8-CN650,Carga L+D iniciada,1/3/22 19:39,Carga L+D liberada,1/3/22 20:51,Montaje,1/3/22 20:57,Produccion montada,1/3/22 21:00,Composicion de cargas,1/3/22 21:20,Carga de esterilizador liberada,1/4/22 7:01
Entrada Material Sucio,1/3/22 19:21,28,Cargado en carro L+D,1/3/22 19:36,HNB-GIN.014-21-CN646,Carga L+D iniciada,1/3/22 19:39,Carga L+D liberada,1/3/22 20:51,Montaje,1/3/22 20:58,Produccion montada,1/3/22 20:59,Composicion de cargas,1/3/22 21:20,Carga de esterilizador liberada,1/4/22 7:01
Entrada Material Sucio,1/3/22 19:21,28,Cargado en carro L+D,1/3/22 19:37,HNB-GIN.014-6-CN647,Carga L+D iniciada,1/3/22 19:39,Carga L+D liberada,1/3/22 20:51,Montaje,1/3/22 20:51,Produccion montada,1/3/22 20:56,Composicion de cargas,1/3/22 21:26,Carga de esterilizador liberada,1/4/22 7:01
Entrada Material Sucio,1/3/22 19:21,28,Cargado en carro L+D,1/3/22 19:37,HUBU-CPL.020-1-CN648,Carga L+D iniciada,1/3/22 19:39,Carga L+D liberada,1/3/22 20:51,Montaje,1/3/22 20:54,Produccion montada,1/3/22 20:54,Composicion de cargas,1/3/22 21:20,Carga de esterilizador liberada,1/4/22 7:01
Entrada Material Sucio,1/3/22 19:21,28,Cargado en carro L+D,1/3/22 19:37,HNB-CPL.002-2-CN649,Carga L+D iniciada,1/3/22 19:39,Carga L+D liberada,1/3/22 20:51,Montaje,1/3/22 21:00,Produccion montada,1/3/22 21:03,Composicion de cargas,1/3/22 21:20,Carga de esterilizador liberada,1/4/22 7:01
Entrada Material Sucio,1/3/22 19:21,28,Cargado en carro L+D,1/3/22 19:37,HUBU-QUI.PAR.BB175R-0-CN892,Carga L+D iniciada,1/3/22 19:39,Carga L+D liberada,1/3/22 20:51,Montaje,1/3/22 21:15,Produccion montada,1/3/22 21:15,Composicion de cargas,1/3/22 21:20,Carga de esterilizador liberada,1/4/22 7:01
Entrada Material Sucio,1/3/22 19:21,28,Cargado en carro L+D,1/3/22 19:38,HUBU-CPL.023-2-CN654,Carga L+D iniciada,1/3/22 19:39,Carga L+D liberada,1/3/22 20:51,Montaje,1/3/22 21:02,Produccion montada,1/3/22 21:05,Composicion de cargas,1/3/22 21:20,Carga de esterilizador liberada,1/4/22 7:01
Entrada Material Sucio,1/3/22 19:21,28,Cargado en carro L+D,1/3/22 19:39,HNB-GIN.015-3-CN651,Carga L+D iniciada,1/3/22 19:39,Carga L+D liberada,1/3/22 20:51,Montaje,1/3/22 20:55,Produccion montada,1/3/22 20:56,Composicion de cargas,1/3/22 21:20,Carga de esterilizador liberada,1/4/22 7:01
Entrada Material Sucio,1/4/22 7:36,29,Cargado en carro L+D,1/4/22 7:47,HUBU-URG.005-1-CN897,Carga L+D iniciada,1/4/22 7:51,Carga L+D liberada,1/4/22 8:53,Montaje,1/4/22 8:59,Produccion montada,1/4/22 9:00,Composicion de cargas,1/4/22 9:06,Carga de esterilizador liberada,1/4/22 11:10
Entrada Material Sucio,1/4/22 7:36,29,Cargado en carro L+D,1/4/22 7:47,HUBU-URG.005-3-CN898,Carga L+D iniciada,1/4/22 7:51,Carga L+D liberada,1/4/22 8:53,Montaje,1/4/22 9:01,Produccion montada,1/4/22 9:02,Composicion de cargas,1/4/22 9:06,Carga de esterilizador liberada,1/4/22 11:10
Entrada Material Sucio,1/4/22 7:36,29,Cargado en carro L+D,1/4/22 7:48,HUBU-URG.006-1-CN899,Carga L+D iniciada,1/4/22 7:51,Carga L+D liberada,1/4/22 8:52,Montaje,1/4/22 8:54,Produccion montada,1/4/22 8:57,Composicion de cargas,1/4/22 9:05,Carga de esterilizador liberada,1/4/22 11:10
