r.KitID,r.DurationBetweenSterilizations,r.CycleNumber,DurationDifference
HUBU-CCEE.GIN.AN711R-0,1233,1,48.0
HGY-CCEE.SUELTO-0,800,1,800.0
EXT-HOS.007-0,0,1,-1162.0
EXT-HOS.002-0,0,1,-1239.0
HGY-UCIC.SUELTO-0,1202,1,152.0
HUBU-HOS.UCIA.BD557R-0,1203,1,
EXT-UCI.MAQUET-0,0,1,-1204.0
EXT-UCI.MAQUET-0,1379,1,1379.0
EXT-UCI.AMBU-0,1181,1,33.0
EXT-HOS.002-0,1183,1,1183.0
HGY-OBST.SUELTO-0,0,1,-1360.0
HGY-OBST.SUELTO-0,1397,1,1397.0
EXT-HOS.007-0,1184,1,1184.0
EXT-HOS.006-0,0,1,-1124.0
EXT-HOS.006-0,1172,1,1172.0
HUBU-CCEE.DER.FK614R-0,0,1,-1307.0
HUBU-CCEE.DER.FK614R-0,1248,1,1248.0
HUBU-CCEE.DER.BM205R-0,0,1,-1306.0
HUBU-CCEE.DER.BM205R-0,1247,1,1247.0
HUBU-CCEE.DER.BD511R-0,0,1,-1305.0
HUBU-CCEE.DER.BD511R-0,1244,1,1244.0
HUBU-CCEE.DER.BD222R-0,0,1,-1304.0
HUBU-CCEE.DER.BD222R-0,1243,1,1243.0
HUBU-CCEE.DER.BC171R-0,0,1,-1275.0
HUBU-CCEE.DER.BC171R-0,1241,1,1241.0
HUBU-CCEE.DER.BC156R-0,0,1,
HUBU-CCEE.DER.BC110R-0,0,1,-1305.0
HUBU-CCEE.DER.BC110R-0,1240,1,1240.0
HUBU-CCEE.DER.BC020R-0,0,1,-1306.0
HUBU-CCEE.DER.BC020R-0,1239,1,1239.0
HUBU-CCEE.DER.001-22,1119,1,
HUBU-TR.008-3,1427,1,983.0
HUBU-TR.008-2,1018,1,714.0
HUBU-CPL.021-1,1295,1,372.0
DEP-QUI.TRA.STRYK-2,1226,1,399.0
HNB-NC.012-1,1301,1,345.0
HNB-NC.011-5,116,1,-910.0
HUBU-CCEE.CGD.BD559R-0,1304,1,
HUBU-CCEE.CGD.BD555R-0,1278,1,-30.0
HUBU-CCEE.CGD.BD045R-0,34,1,-1163.0
HUBU-CCEE.CGD.BC106R-0,1298,1,
EXT-DIALISIS.SUELTO-0,0,1,-49.0
EXT-DIALISIS.SUELTO-0,1203,1,1203.0
EXT-CCEE.001-0,0,1,-1247.0
EXT-CCEE.001-0,1318,1,1318.0
HUBU-CCEE.TR.BD049R-0,1285,1,-44.0
HUBU-CCEE.ORL.OK081R-0,61,1,-1089.0
HUBU-CCEE.ORL.OK049R-0,62,1,-1088.0
HUBU-CCEE.ORL.OK039R-0,61,1,-1314.0
HUBU-CCEE.ORL.OK038R-0,1298,1,1229.0
HUBU-CCEE.ORL.OK037R-0,1300,1,42.0
HUBU-CCEE.ORL.OG002R-0,61,1,-1087.0
HUBU-CCEE.ORL.GF362R-0,1299,1,38.0
HUBU-CCEE.ORL.BD880R-0,85,1,-1036.0
HUBU-CCEE.ORL.BD870R-0,60,1,-1083.0
HUBU-CCEE.ORL.BD510R-0,1298,1,43.0
HUBU-CCEE.ORL.600768-0,65,1,-1064.0
HUBU-CCEE.CV.BD511R-0,0,1,-1259.0
HUBU-CCEE.CV.BD511R-0,1310,1,1310.0
HUBU-CCEE.CV.BD222R-0,0,1,-1259.0
HUBU-CCEE.CV.BD222R-0,1311,1,1311.0
EXT-GAFAS-0,29,1,13.0
HUBU-CCEE.CPL.OK105R-0,1323,1,44.0
HUBU-CCEE.CPL.BD222R-0,0,1,-11.0
HUBU-CCEE.CPL.BD222R-0,1325,1,1325.0
HUBU-CCEE.CPL.BD029R-0,0,1,-1307.0
HUBU-CCEE.CPL.BD029R-0,1324,1,1324.0
HGY-CCEE.SUELTO-0,0,1,-800.0
HGY-ALE.SUELTO-0,0,1,-1279.0
HGY-ALE.SUELTO-0,1299,1,1299.0
HGY-HEMO.SUELTO-0,0,1,-1292.0
HGY-HEMO.SUELTO-0,1305,1,1305.0
HUBU-QUI.ELEC.JG524R-0,1277,1,91.0
HUBU-QUI.ELEC.JG523R-0,1311,1,78.0
HUBU-QUI.ELEC.BH111R-0,0,1,-1254.0
HUBU-QUI.ELEC.BH111R-0,1311,1,1311.0
HGY-ELECT.SUELTO-0,0,1,-1168.0
HGY-ELECT.SUELTO-0,1255,1,1255.0
EXT-QUI.GIN.002-2,152,1,-10.0
EXT-GAFAS-0,0,1,-29.0
EXT-GAFAS-0,33,1,33.0
HUBU-TR.002-6,1349,1,1273.0
HUBU-NC.007-1,1223,1,-55.0
HUBU-TR.008-4,1223,1,145.0
HNB-GIN.002-4,1338,1,304.0
HNB-CPL.002-2,257,1,-694.0
HNB-ORL.002-4,66,1,-713.0
EXT-QUI.495NCS-0,0,1,-764.0
EXT-QUI.495NCS-0,45,1,45.0
HUBU-QUI.URO.002-1,916,1,-71.0
EXT-QUI.URO.005-1,916,1,-276.0
HUBU-URG.BH111R-0,1293,1,16.0
HUBU-URG.005-5,109,1,-951.0
HUBU-URG.000-0,0,1,-1317.0
HUBU-URG.000-0,1288,1,1288.0
EXT-QUI.010-0,0,1,-732.0
EXT-QUI.010-0,97,1,97.0
EXT-GAFAS-0,0,1,-33.0
EXT-GAFAS-0,268,1,268.0
TRAN-QUI.TRA.STRYKER-1,251,1,-802.0
EQP-POLIV.001-3,337,1,-45.0
HNB-ORL.002-5,210,1,-992.0
HNB-ORL.002-2,449,1,-404.0
HGY-QUI.OFT.SUELTO-0,0,1,-1133.0
HGY-QUI.OFT.SUELTO-0,305,1,305.0
EXT-GAFAS-0,0,1,-268.0
EXT-GAFAS-0,67,1,67.0
EQP-QUI.CP.OPT-1,341,1,
HGY-QUI.TRA.SUELTO-0,0,1,-1039.0
HGY-QUI.TRA.SUELTO-0,387,1,387.0
HGY-QUI.TRA.CAJA-0,577,1,-344.0
HUBU-TR.003-1,240,1,-1122.0
HNB-CPL.002-6,419,1,-453.0
HNB-CPL.002-5,280,1,-970.0
EXT-QUI.495NCS-0,150,1,105.0
TRAN-QUI.TRA.STRYKER-8,256,1,234.0
TRAN-QUI.TRA.STRYKER-4,823,1,-290.0
HNB-NC.015-1,315,1,-789.0
HNB-NC.013B-1,308,1,
HGY-QUI.CPL.CAJA-0,264,1,-768.0
HGY-QUI.CG.SUELTO-0,601,1,-698.0
HNB-URO.009-1,286,1,-1016.0
HNB-CV.006-3,0,1,-869.0
HNB-CV.006-3,301,1,301.0
EXT-QUI.495NCS-0,1,1,-149.0
EXT-QUI.004-0,201,1,201.0
EXT-QUI.003-0,596,1,-471.0
EXT-GAFAS-0,0,1,-67.0
EXT-GAFAS-0,4,1,4.0
HNB-GIN.014-12,643,1,-73.0
HGY-QUI.PARTO.SUELTO-0,0,1,-689.0
HGY-QUI.PARTO.SUELTO-0,746,1,746.0
HUBU-QUI.GIN.EO122R-0,1190,1,243.0
HNB-GIN.003-2,986,1,-148.0
HNB-GIN.002-4,824,1,-514.0
EXT-QUI.002-0,749,1,749.0
HUBU-QUI.SUELTO-0,1043,1,-72.0
HUBU-QUI.GIN.JG524R-0,1130,1,372.0
HGY-QUI.GIN.SUELTO-0,0,1,-1294.0
HGY-QUI.GIN.SUELTO-0,1147,1,1147.0
HNB-CPL.016-1,923,1,-92.0
HNB-CG.012-2,980,1,351.0
HNB-CG.012-1,967,1,666.0
HNB-CG.007-6,1019,1,-134.0
HNB-CG.007-3,995,1,10.0
HNB-CG.007-2,816,1,806.0
HNB-CG.007-1,864,1,-152.0
HNB-CG.003-6,1373,1,-27.0
HNB-CG.003-4,816,1,180.0
HNB-CG.001-7,1026,1,-46.0
EQP-QUI.CG.OPT-15,967,1,450.0
EQP-QUI.CG.OPT-5,881,1,
EQP-QUI.CG.OPT-2,1074,1,230.0
EXT-QUI.HARM-0,1093,1,328.0
EXT-QUI.GOMA-0,734,1,-339.0
EXT-QUI.495NCS-0,28,1,27.0
HGY-QUI.CG.SUELTO-0,0,1,-601.0
HGY-QUI.CG.SUELTO-0,27,1,27.0
EQP-DAVINCI.006-1,1074,1,-193.0
EQP-DAVINCI.004-2,1026,1,-37.0
EQP-DAVINCI.001-1,1025,1,44.0
EXT-QUI.009-0,1192,1,1178.0
EXT-QUI.NAV_CRANEAL-1,946,1,91.0
EXT-QUI.NEUR.012-1,899,1,-171.0
EXT-QUI.004-0,8,1,-193.0
HUBU-QUI.NEU.SET-0,0,1,-712.0
HUBU-QUI.NEU.SET-0,1186,1,1186.0
EXT-QUI.NAV_COLUM-3,887,1,-287.0
HGY-QUI.NEUR.SUELTO-0,0,1,-316.0
HGY-QUI.NEUR.SUELTO-0,758,1,758.0
HUBU-QUI.CPL.SL018R-0,1136,1,32.0
HUBU-QUI.CPL.JG524R-0,1006,1,-147.0
HUBU-QUI.CPL.GK703R-0,877,1,-335.0
HUBU-QUI.CPL.GK701R-0,877,1,-136.0
HUBU-QUI.CPL.BT030R-0,0,1,-1154.0
HUBU-QUI.CPL.BT030R-0,1051,1,1051.0
HNB-CPL.005-1,1125,1,
HNB-CPL.003-15,1041,1,898.0
HNB-CPL.003-12,823,1,551.0
HNB-CPL.003-11,924,1,187.0
HNB-CPL.003-10,699,1,616.0
HNB-CPL.003-5,825,1,682.0
HNB-CPL.002-10,924,1,-256.0
HNB-CPL.002-4,865,1,53.0
HNB-CPL.002-3,1077,1,271.0
HNB-CPL.002-1,1227,1,909.0
HNB-CPL.001-4,1076,1,814.0
EXT-QUI.011-0,966,1,-204.0
EXT-HOS.008-0,821,1,821.0
HUBU-CPL.023-4,1019,1,398.0
HGY-QUI.CPL.SUELTO-0,0,1,-1014.0
HGY-QUI.CPL.SUELTO-0,996,1,996.0
HGY-QUI.CPL.CAJA-0,29,1,-235.0
EXT-QUI.CPL.002-1,1041,1,169.0
EXT-QUI.CPL.001-0,0,1,-903.0
EXT-QUI.CPL.001-0,1268,1,1268.0
HGY-QUI.URO.SUELTO-0,0,1,-668.0
EXT-QUI.006-0,1417,1,342.0
EXT-QUI.003-0,0,1,-596.0
HUBU-QUI.OPTICA-5,883,1,-6.0
HNB-ORL.024-1,1077,1,
EXT-QUI.ORL.001-1,951,1,
EQP-QUI.ORL.OPT-9,1073,1,211.0
EQP-QUI.OPT-13,824,1,-502.0
HGY-QUI.OFT.SUELTO-0,654,1,349.0
HGY-QUI.OFT.CAJA-0,867,1,-433.0
EXT-QUI.OMS800.04-0,0,1,-1133.0
EXT-QUI.OMS800.04-0,958,1,958.0
EXT-QUI.OMS800.02-0,0,1,-1134.0
EXT-QUI.OMS800.02-0,825,1,825.0
EQP-QUI.OFT.OPT-2,902,1,-28.0
EQP-QUI.OFT.004-1,744,1,-378.0
EQP-QUI.OFT.003-2,824,1,-197.0
EQP-QUI.OFT.002-11,1222,1,-46.0
EQP-QUI.OFT.002-10,1223,1,337.0
EQP-QUI.OFT.002-9,1207,1,1035.0
EQP-QUI.OFT.002-8,1132,1,116.0
EQP-QUI.OFT.002-7,1223,1,287.0
EQP-QUI.OFT.002-6,932,1,-46.0
EQP-QUI.OFT.002-4,825,1,-60.0
EQP-QUI.OFT.002-3,739,1,-290.0
EQP-QUI.OFT.002-1,824,1,-153.0
HNB-OFT.002-9,739,1,-486.0
HNB-OFT.002-8,824,1,-125.0
HGY-QUI.CV.SUELTO-0,785,1,-8.0
EXT-QUI.003-0,8,1,8.0
HUBU-QUI.CP.BT030R-0,1133,1,-13.0
HUBU-QUI.CP.BC545R-0,1322,1,524.0
HGY-QUI.URO.SUELTO-0,985,1,985.0
EXT-QUI.GOMA-0,2,1,-732.0
EXT-QUI.015-0,0,1,-798.0
EXT-QUI.015-0,1238,1,1238.0
EXT-QUI.008-0,0,1,-942.0
EXT-QUI.008-0,941,1,941.0
HGY-QUI.TRA.SUELTO-0,0,1,-387.0
HGY-QUI.TRA.SUELTO-0,30,1,30.0
HGY-QUI.TRA.CAJA-0,0,1,-577.0
HGY-QUI.TRA.CAJA-0,578,1,578.0
HUBU-TR.012-2,1006,1,-227.0
HUBU-TR.006-1,1077,1,198.0
HUBU-TR.003-6,1006,1,5.0
HUBU-TR.001-4,1104,1,757.0
EXT-QUI.495NCS-0,0,1,-28.0
EXT-QUI.004-0,0,1,-8.0
TRAN-QUI.TRA.STRYKER-7,926,1,83.0
TRAN-QUI.TRA.STRYKER-6,1028,1,45.0
TRAN-QUI.TRA.STRYKER-5,1052,1,24.0
TRAN-QUI.TRA.STRYKER-2,697,1,-225.0
TRAN-QUI.TRA.STRYKER-1,695,1,444.0
HUBU-TR.020-1,820,1,-108.0
HUBU-QUI.TR.JG523R-0,1167,1,98.0
HUBU-QUI.TR.BV273R-0,1246,1,278.0
HUBU-QUI.SUELTO-0,0,1,-1043.0
HNB-TR.010-3,820,1,-338.0
DEP-QUI.TRA.ZIMMER-30,969,1,0.0
DEP-QUI.TRA.STRYK-42,1064,1,147.0
DEP-QUI.TRA.STRYK-40,1021,1,96.0
HNB-TR.010-2,1104,1,280.0
HNB-TR.010-1,1105,1,669.0
EXT-QUI.014-0,0,1,-670.0
EXT-QUI.014-0,1143,1,1143.0
EXT-QUI.011-0,0,1,-966.0
HUBU-TR.008-4,852,1,-371.0
HUBU-TR.008-2,1031,1,13.0
HNB-CG.007-8,892,1,-174.0
HNB-CG.007-7,1045,1,1015.0
HNB-CG.007-5,844,1,-9.0
HNB-CG.007-4,927,1,831.0
HUBU-UCSI.OJOS.001-0,0,1,-1376.0
HUBU-UCSI.OJOS.001-0,1338,1,1338.0
HGY-UCSI.SUELTO-0,0,1,-1376.0
HGY-UCSI.SUELTO-0,1338,1,1338.0
EXT-RADV.SUELTO-0,0,1,-1095.0
EXT-RADV.SUELTO-0,1331,1,1331.0
HUBU-HOS.ORL.BH111R-0,0,1,-1359.0
HUBU-HOS.ORL.BH111R-0,1287,1,1287.0
HUBU-HOS.ORL.BD222R-0,1356,1,81.0
HUBU-CCEE.ORL.OK039R-0,0,1,-61.0
HUBU-CCEE.ORL.OK039R-0,1123,1,1123.0
HUBU-CCEE.ORL.OK037R-0,1123,1,-177.0
HUBU-CCEE.ORL.OK035R-0,1135,1,-127.0
HUBU-HOS.OBST.BC110R-0,1320,1,1320.0
EXT-HOS.007-0,1081,1,-103.0
HUBU-HOS.NEUR.BH442R-0,1336,1,
HUBU-HOS.HEMT.BC346R-0,1156,1,
HUBU-HOS.CV.BM065R-0,1314,1,15.0
HUBU-HOS.CV.BH442R-0,1356,1,58.0
HUBU-HOS.CV.BD559R-0,1356,1,58.0
HUBU-HOS.CV.BD049R-0,1309,1,-42.0
HUBU-HOS.CPL.BH110R-0,1311,1,-64.0
HUBU-HOS.CPL.BC110R-0,1338,1,1338.0
HGY-CCEE.SUELTO-0,1039,1,1039.0
HUBU-HOS.CGA.BH442R-0,0,1,-1375.0
HUBU-HOS.CGA.BH442R-0,1333,1,1333.0
HGY-HOS.SUELTO-0,1330,1,173.0
HUBU-ORL.021-4,1156,1,-76.0
HNB-CP.010-1,1013,1,-152.0
HNB-CP.002-7,1087,1,56.0
EXT-QUI.010-0,725,1,628.0
EXT-HOS.007-0,0,1,-1081.0
EXT-UCI.MAQUET-0,0,1,-1379.0
EXT-HOS.002-0,0,1,-1183.0
EXT-UCI.MAQUET-0,1152,1,1152.0
EXT-HOS.002-0,1201,1,1201.0
HGY-UCIA.SUELTO-0,0,1,-1269.0
HGY-UCIA.SUELTO-0,1135,1,1135.0
EXT-HOS.001-0,1171,1,-137.0
HGY-CCEE.SUELTO-0,20,1,-1019.0
EXT-HOS.006-0,0,1,-1172.0
EXT-HOS.006-0,1104,1,1104.0
HGY-NEO.SUELTO-0,0,1,-177.0
HGY-NEO.SUELTO-0,868,1,868.0
EXT-QUI.495NCS-0,0,1,0.0
EXT-QUI.495NCS-0,55,1,55.0
EXT-QUI.URO.005-1,946,1,30.0
EQP-QUI.URO.010-3,1104,1,-238.0
EQP-QUI.ORL.OPT-8,1350,1,1110.0
EXT-HOS.008-0,0,1,-821.0
HUBU-TR.004-1,1110,1,283.0
HUBU-TR.003-3,106,1,-954.0
HUBU-TR.001-6,1115,1,37.0
HUBU-TR.001-5,1254,1,1031.0
HNB-TR.010-4,1237,1,281.0
DEP-QUI.NEUR.SYNTHES-1,1357,1,1069.0
HUBU-NC.006-2,828,1,807.0
HNB-NC.010-1,1357,1,1074.0
HUBU-GIN.016-3,53,1,-259.0
HNB-CPL.002-9,1231,1,163.0
HNB-CG.012-3,1254,1,671.0
HGY-CCEE.SUELTO-0,0,1,-20.0
HUBU-CCEE.SUELTO-0,0,1,-9.0
HUBU-CCEE.SUELTO-0,1303,1,1303.0
HUBU-CCEE.ORL.OK081R-0,0,1,-61.0
HUBU-CCEE.ORL.OK081R-0,1278,1,1278.0
HUBU-CCEE.ORL.OK049R-0,0,1,-62.0
HUBU-CCEE.ORL.OK049R-0,1278,1,1278.0
HUBU-CCEE.ORL.OK038R-0,1278,1,-20.0
HUBU-CCEE.ORL.GF363R-0,0,1,-11.0
HUBU-CCEE.ORL.GF363R-0,1292,1,1292.0
HUBU-CCEE.ORL.GF362R-0,1285,1,-14.0
HUBU-CCEE.ORL.BD880R-0,1284,1,1199.0
HUBU-CCEE.ORL.BD870R-0,0,1,-60.0
HUBU-CCEE.ORL.BD870R-0,1284,1,1284.0
HUBU-CCEE.ORL.BD560R-0,1314,1,
EXT-MNUC.SUELTO-0,0,1,0.0
EXT-MNUC.SUELTO-0,1076,1,1076.0
EXT-QUI.002-0,0,1,-749.0
HUBU-CCEE.GIN.FB416R-0,0,1,-1235.0
HUBU-CCEE.GIN.FB416R-0,1326,1,1326.0
HUBU-CCEE.GIN.ER055R-0,0,1,-1181.0
HUBU-CCEE.GIN.ER055R-0,1320,1,1320.0
HUBU-CCEE.GIN.EO122R-0,0,1,-1204.0
HUBU-CCEE.GIN.EO122R-0,1325,1,1325.0
HUBU-CCEE.GIN.EO010R-0,1326,1,92.0
HUBU-CCEE.GIN.BN113R-0,1327,1,-21.0
HUBU-CCEE.GIN.BH646R-0,0,1,-1176.0
HUBU-CCEE.GIN.BH646R-0,1318,1,1318.0
HUBU-CCEE.GIN.BH446R-0,0,1,-1232.0
HUBU-CCEE.GIN.BH446R-0,1325,1,1325.0
HUBU-CCEE.GIN.BC607R-0,1289,1,-45.0
HUBU-CCEE.GIN.AN711R-0,1325,1,92.0
HUBU-HOS.DOM.BD559R-0,1317,1,
HUBU-HOS.DOM.BD049R-0,1437,1,
HUBU-CCEE.CV.BD511R-0,1291,1,-19.0
HUBU-CCEE.CV.BD222R-0,0,1,-1311.0
HUBU-CCEE.CV.BD222R-0,1291,1,1291.0
HUBU-CCEE.CV.BC107R-0,1339,1,79.0
HUBU-CCEE.CPL.BH110R-0,1337,1,55.0
HUBU-CCEE.CPL.BD222R-0,0,1,-1325.0
HUBU-CCEE.CPL.BD222R-0,1303,1,1303.0
HUBU-CCEE.CPL.BD029R-0,0,1,-1324.0
HUBU-CCEE.CPL.BD029R-0,1303,1,1303.0
HUBU-CCEE.CPL.BC106R-0,0,1,-1282.0
HUBU-CCEE.CPL.BC106R-0,1337,1,1337.0
HGY-CCEE.SUELTO-0,5,1,5.0
HUBU-CCEE.CIN.BN004R-0,1315,1,50.0
HUBU-CCEE.CIN.BD222R-0,0,1,-1266.0
HUBU-CCEE.CIN.BD222R-0,1315,1,1315.0
HUBU-CCEE.CGD.BH110R-0,0,1,-1320.0
HUBU-CCEE.CGD.BH110R-0,1285,1,1285.0
HUBU-CCEE.CGD.BD049R-0,1310,1,1298.0
HUBU-CCEE.CGD.BD045R-0,1290,1,1256.0
EXT-GAFAS-0,0,1,-4.0
EXT-GAFAS-0,4,1,4.0
HUBU-URG.BH442R-0,1271,1,
HUBU-URG.005-5,1169,1,1060.0
HUBU-URG.005-4,1135,1,-87.0
HUBU-URG.005-2,1135,1,993.0
HUBU-URG.000-0,0,1,-1288.0
HUBU-URG.000-0,1262,1,1262.0
EXT-GAFAS-0,0,1,-4.0
EXT-GAFAS-0,141,1,141.0
TRAN-QUI.TRA.STRYKER-2,25,1,-672.0
TRAN-QUI.TRA.STRYKER-1,25,1,-670.0
HGY-CCEE.SUELTO-0,0,1,-5.0
HGY-CCEE.SUELTO-0,378,1,378.0
EXT-CISTOSCOPIAS-0,0,1,-369.0
EXT-CISTOSCOPIAS-0,360,1,360.0
HNB-GIN.002-1,254,1,-843.0
HNB-CG.012-4,1403,1,396.0
HNB-CG.007-8,284,1,-608.0
HNB-CG.007-7,284,1,-761.0
HNB-CG.007-5,386,1,-458.0
HNB-CG.007-4,332,1,-595.0
HNB-CG.005-2,730,1,-226.0
HNB-CG.003-10,74,1,-339.0
HNB-CG.003-8,439,1,-154.0
HNB-CG.003-5,674,1,512.0
HNB-CG.003-2,356,1,-562.0
HNB-CG.003-1,520,1,365.0
TRAN-QUI.TRA.STRYKER-2,34,1,9.0
HGY-QUI.TRA.CAJA-0,294,1,-284.0
TRAN-QUI.TRA.STRYKER-3,174,1,-745.0
TRAN-QUI.TRA.STRYKER-1,46,1,21.0
HUBU-ORL.023-2,567,1,-337.0
HNB-CPL.016-1,262,1,-661.0
EXT-GAFAS-0,0,1,-141.0
EXT-GAFAS-0,88,1,88.0
HUBU-QUI.SUELTO-0,332,1,332.0
HGY-QUI.NEUR.CAJA-0,515,1,471.0
HUBU-QUI.CPL.GK701R-0,451,1,-426.0
HUBU-QUI.CPL.BT040R-0,595,1,-327.0
EXT-QUI.002-0,280,1,280.0
HGY-QUI.CPL.SUELTO-0,0,1,-996.0
HGY-QUI.CPL.SUELTO-0,291,1,291.0
EXT-QUI.003-0,586,1,578.0
EXT-QUI.004-0,0,1,0.0
EXT-QUI.004-0,331,1,331.0
EXT-QUI.495NCS-0,111,1,56.0
EXT-QUI.002-0,0,1,-280.0
HGY-QUI.OFT.SUELTO-0,0,1,-654.0
HGY-QUI.OFT.SUELTO-0,296,1,296.0
EXT-QUI.OMS800.05-0,0,1,0.0
EXT-QUI.OMS800.05-0,589,1,589.0
HNB-OFT.002-15,242,1,-816.0
HNB-OFT.002-2,438,1,-577.0
EXT-QUI.NAV_COLUM-3,500,1,-387.0
HNB-CPL.002-10,367,1,-557.0
HNB-CPL.002-2,276,1,19.0
EXT-QUI.CPL.006-1,388,1,-648.0
HNB-GIN.009-2,634,1,533.0
HGY-QUI.URO.SUELTO-0,0,1,-985.0
HGY-QUI.URO.SUELTO-0,657,1,657.0
HNB-URO.004-4,638,1,-490.0
HNB-URO.001-8,826,1,-155.0
HNB-URO.001-6,874,1,28.0
HNB-URO.001-5,826,1,-36.0
HNB-URO.001-4,826,1,-78.0
HNB-URO.001-2,826,1,-143.0
HNB-URO.001-1,872,1,-122.0
EXT-QUI.495NCS-0,3,1,-108.0
EXT-QUI.006-0,0,1,-1417.0
EXT-QUI.006-0,755,1,755.0
HNB-ORL.011-2,1006,1,59.0
HNB-ORL.011-1,942,1,
HUBU-QUI.ORL.BH111R-0,1255,1,
HUBU-ORL.015-1,1028,1,129.0
HGY-QUI.ORLSUELTO-0,0,1,-992.0
HGY-QUI.ORLSUELTO-0,935,1,935.0
EQP-QUI.ORL.OPT-14,823,1,-413.0
HNB-ORL.003-1,892,1,-187.0
HNB-OFT.025-9,900,1,-21.0
HNB-OFT.025-8,994,1,
HGY-QUI.OFT.SUELTO-0,587,1,291.0
EXT-QUI.OMS800.05-0,587,1,-2.0
EXT-QUI.OFT.001-1,1075,1,-290.0
EQP-QUI.OFT.002-12,832,1,-246.0
EQP-QUI.OFT.002-11,828,1,-394.0
EQP-QUI.OFT.002-10,828,1,-395.0
EQP-QUI.OFT.002-9,873,1,-334.0
HNB-OFT.002-9,917,1,178.0
HNB-OFT.002-8,873,1,49.0
HNB-OFT.002-1,1059,1,125.0
HNB-CV.008-1,647,1,-273.0
HNB-CV.006-2,1182,1,48.0
EXT-QUI.CV.002-0,0,1,-1180.0
EXT-QUI.CV.002-0,1196,1,1196.0
EXT-QUI.004-0,5,1,-326.0
EXT-QUI.002-0,5,1,5.0
HUBU-QUI.CP.BM065R-0,1211,1,1193.0
EXT-QUI.495NCS-0,0,1,-3.0
HUBU-QUI.SUELTO-0,7,1,-325.0
HUBU-QUI.GIN.JG524R-0,0,1,-1130.0
HUBU-QUI.GIN.JG524R-0,1208,1,1208.0
EQP-QUI.GINE.001-1,911,1,-313.0
DEP-QUI.GIN-2,1347,1,668.0
DEP-QUI.GIN-1,1031,1,15.0
EXT-QUI.GOMA-0,0,1,-2.0
HNB-CG.013c-2,1405,1,83.0
HNB-CG.013b-6,1405,1,83.0
HGY-QUI.CG.SUELTO-0,0,1,-27.0
EQP-QUI.OPT-6,638,1,-270.0
EQP-QUI.CG.OPT-11,1196,1,189.0
EQP-QUI.CG.OPT-5,1008,1,127.0
EQP-DAVINCI.014-1,1020,1,1016.0
EQP-DAVINCI.004-1,1094,1,989.0
EXT-QUI.HARM_AZUL-0,0,1,-1262.0
EXT-QUI.HARM_AZUL-0,1421,1,1421.0
EXT-QUI.HARM-0,990,1,-103.0
EXT-QUI.GOMA-0,13,1,13.0
HGY-QUI.CG.SUELTO-0,706,1,706.0
EQP-DAVINCI.006-2,1160,1,124.0
EQP-DAVINCI.003-1,1020,1,55.0
HGY-QUI.TRA.SUELTO-0,0,1,-30.0
HGY-QUI.TRA.SUELTO-0,930,1,930.0
EXT-QUI.KIRSCHNER-0,0,1,-829.0
EXT-QUI.KIRSCHNER-0,1174,1,1174.0
TRAN-QUI.TRA.EXATECH-5,1114,1,631.0
TRAN-QUI.TRA.EXATECH-4,1114,1,305.0
TRAN-QUI.TRA.EXATECH-3,1155,1,845.0
TRAN-QUI.TRA.EXATECH-2,1152,1,845.0
TRAN-QUI.TRA.EXATECH-1,1114,1,807.0
HUBU-TR.006-1,1112,1,35.0
HUBU-TR.003-3,831,1,725.0
HUBU-TR.002-4,829,1,-176.0
HUBU-TR.002-3,1015,1,-374.0
HUBU-TR.002-1,898,1,-53.0
HUBU-TR.001-4,1008,1,-96.0
HUBU-TR.001-3,959,1,4.0
HUBU-TR.001-1,1112,1,299.0
EXT-QUI.012-0,0,1,-905.0
EXT-QUI.012-0,1067,1,1067.0
EXT-QUI.005-0,0,1,-758.0
EXT-QUI.005-0,1245,1,1245.0
EXT-QUI.002-0,0,1,-5.0
DEP-QUI.TRA.STRYK-65,1072,1,103.0
TRAN-QUI.TRA.ZIMMER-1,927,1,-62.0
HUBU-TR.019-1,1086,1,128.0
HUBU-QUI.TR.FK176R-0,0,1,-1040.0
HUBU-QUI.TR.FK176R-0,1172,1,1172.0
HNB-TR.010-4,831,1,-406.0
HNB-TR.010-3,1112,1,292.0
EXT-QUI.VENDA-0,0,1,-1407.0
EXT-QUI.VENDA-0,1213,1,1213.0
DEP-QUI.TRA.ZIMMER-45,925,1,5.0
DEP-QUI.TRA.ZIMMER-41,925,1,26.0
HNB-TR.010-2,1008,1,-96.0
DEP-QUI.TRA.CERAVER-4,984,1,-76.0
DEP-QUI.TRA.CERAVER-1,984,1,-21.0
EXT-QUI.NAV_CRANEAL-1,833,1,-113.0
EXT-QUI.004-0,0,1,-5.0
TRAN-QUI.NEUR.PRIM-2,1115,1,-226.0
TRAN-QUI.NEUR.PRIM-1,1115,1,339.0
EXT-QUI.NAV_COLUM-2,900,1,-208.0
HGY-QUI.NEUR.SUELTO-0,929,1,171.0
HUBU-QUI.CPL.GK703R-0,1050,1,173.0
HNB-CPL.009-3,977,1,953.0
HNB-CPL.003-13,733,1,-612.0
HNB-CPL.003-7,751,1,608.0
HNB-CPL.003-4,838,1,695.0
HNB-CPL.003-3,869,1,-3.0
HNB-CPL.003-2,869,1,132.0
HNB-CPL.002-7,977,1,-112.0
HNB-CPL.002-6,1351,1,932.0
HNB-CPL.001-4,877,1,-199.0
